Index;Route_Instance;Supernet;Subnet;ASN;Destination_Interface;Router
230;inet.0;142.231.0.0/16;142.231.1.80/29;271;xe-1/2/5.37;No;cr1.mgmt.vncv1
231;inet.0;142.231.0.0/16;142.231.1.86/32;271;xe-1/2/5.37;Yes;cr1.mgmt.vncv1
232;inet.0;142.231.0.0/16;142.231.1.100/30;271;Adjacent Router;No;cr1.mgmt.vncv1
233;inet.0;142.231.0.0/16;142.231.1.104/30;271;Adjacent Router;No;cr1.mgmt.vncv1
234;inet.0;142.231.0.0/16;142.231.1.108/31;271;Adjacent Router;No;cr1.mgmt.vncv1
235;inet.0;142.231.0.0/16;142.231.1.110/31;271;Adjacent Router;No;cr1.mgmt.vncv1
236;inet.0;142.231.0.0/16;142.231.1.120/31;271;rlt0.40;No;cr1.mgmt.vncv1
237;inet.0;142.231.0.0/16;142.231.1.160/27;271;rlt0.40;No;cr1.mgmt.vncv1
238;inet.0;142.231.0.0/16;142.231.2.0/24;271;rlt0.40;No;cr1.mgmt.vncv1
239;inet.0;142.231.0.0/16;142.231.2.4/30;271;rlt0.40;No;cr1.mgmt.vncv1
240;inet.0;142.231.0.0/16;142.231.2.12/30;271;rlt0.40;No;cr1.mgmt.vncv1
241;inet.0;142.231.0.0/16;142.231.2.24/30;271;rlt0.40;No;cr1.mgmt.vncv1
242;inet.0;142.231.0.0/16;142.231.2.224/27;271;rlt0.40;No;cr1.mgmt.vncv1
243;inet.0;142.231.0.0/16;142.231.3.0/24;271;xe-1/2/5.37;No;cr1.mgmt.vncv1
244;inet.0;142.231.0.0/16;142.231.6.0/24;271;xe-1/2/5.37;No;cr1.mgmt.vncv1
245;inet.0;142.231.0.0/16;142.231.7.0/27;271;Adjacent Router;No;cr1.mgmt.vncv1
246;inet.0;142.231.0.0/16;142.231.20.0/24;393249;Adjacent Router;No;cr1.mgmt.vncv1
247;inet.0;142.231.0.0/16;142.231.32.0/20;393249;Adjacent Router;No;cr1.mgmt.vncv1
248;inet.0;142.231.0.0/16;142.231.64.0/19;393249;Adjacent Router;No;cr1.mgmt.vncv1
249;inet.0;142.231.0.0/16;142.231.109.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
250;inet.0;142.231.0.0/16;142.231.112.0/24;271;rlt0.40;No;cr1.mgmt.vncv1
251;inet.2;142.231.0.0/16;142.231.1.48/29;271;xe-1/2/1.901;No;cr1.mgmt.vncv1
252;inet.2;142.231.0.0/16;142.231.1.54/32;271;xe-1/2/1.901;Yes;cr1.mgmt.vncv1
253;inet.2;142.231.0.0/16;142.231.1.80/29;271;xe-1/2/5.37;No;cr1.mgmt.vncv1
254;inet.2;142.231.0.0/16;142.231.1.86/32;271;xe-1/2/5.37;Yes;cr1.mgmt.vncv1
255;inet.2;142.231.0.0/16;142.231.1.108/31;271;Adjacent Router;No;cr1.mgmt.vncv1
256;inet.2;142.231.0.0/16;142.231.1.120/31;271;rlt0.40;No;cr1.mgmt.vncv1
257;inet.2;142.231.0.0/16;142.231.1.160/27;271;rlt0.40;No;cr1.mgmt.vncv1
258;inet.2;142.231.0.0/16;142.231.2.4/30;271;rlt0.40;No;cr1.mgmt.vncv1
259;inet.2;142.231.0.0/16;142.231.2.12/30;271;rlt0.40;No;cr1.mgmt.vncv1
260;inet.2;142.231.0.0/16;142.231.2.24/30;271;rlt0.40;No;cr1.mgmt.vncv1
261;inet.2;142.231.0.0/16;142.231.2.224/27;271;rlt0.40;No;cr1.mgmt.vncv1
262;inet.2;142.231.0.0/16;142.231.112.0/24;271;rlt0.40;No;cr1.mgmt.vncv1
263;mgmt_junos.inet.0;142.231.0.0/16;142.231.144.0/20;271;fxp0.0;No;cr1.mgmt.vncv1
264;mgmt_junos.inet.0;142.231.0.0/16;142.231.145.0/24;271;fxp0.0;No;cr1.mgmt.vncv1
265;mgmt_junos.inet.0;142.231.0.0/16;142.231.145.0/24;271;fxp0.0;No;cr1.mgmt.vncv1
266;mgmt_junos.inet.0;142.231.0.0/16;142.231.145.2/32;271;fxp0.0;Yes;cr1.mgmt.vncv1
267;mgmt_junos.inet.0;142.231.0.0/16;142.231.145.3/32;271;fxp0.0;Yes;cr1.mgmt.vncv1
268;MANLAN.inet.0;142.231.0.0/16;142.231.144.216/30;271;Adjacent Router;No;cr1.mgmt.vncv1
269;MANLAN.inet.0;142.231.0.0/16;142.231.144.220/30;271;Adjacent Router;No;cr1.mgmt.vncv1
270;MANLAN.inet.0;142.231.0.0/16;142.231.145.0/24;271;ge-11/0/8.654;No;cr1.mgmt.vncv1
271;MANLAN.inet.0;142.231.0.0/16;142.231.146.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
272;MANLAN.inet.0;142.231.0.0/16;142.231.147.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
273;MANLAN.inet.0;142.231.0.0/16;142.231.148.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
274;MANLAN.inet.0;142.231.0.0/16;142.231.149.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
275;MANLAN.inet.0;142.231.0.0/16;142.231.150.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
276;MANLAN.inet.0;142.231.0.0/16;142.231.151.0/28;271;xe-1/2/4.256;No;cr1.mgmt.vncv1
277;MANLAN.inet.0;142.231.0.0/16;142.231.151.0/28;271;Adjacent Router;No;cr1.mgmt.vncv1
278;MANLAN.inet.0;142.231.0.0/16;142.231.151.1/32;271;xe-1/2/4.256;Yes;cr1.mgmt.vncv1
279;MANLAN.inet.0;142.231.0.0/16;142.231.151.13/32;271;xe-1/2/4.256;Yes;cr1.mgmt.vncv1
280;MANLAN.inet.0;142.231.0.0/16;142.231.151.64/28;271;Adjacent Router;No;cr1.mgmt.vncv1
281;MANLAN.inet.0;142.231.0.0/16;142.231.151.96/27;271;irb.244;No;cr1.mgmt.vncv1
282;MANLAN.inet.0;142.231.0.0/16;142.231.151.96/27;271;Adjacent Router;No;cr1.mgmt.vncv1
283;MANLAN.inet.0;142.231.0.0/16;142.231.151.97/32;271;irb.244;Yes;cr1.mgmt.vncv1
284;MANLAN.inet.0;142.231.0.0/16;142.231.151.125/32;271;irb.244;Yes;cr1.mgmt.vncv1
285;MANLAN.inet.0;142.231.0.0/16;142.231.151.193/32;271;ge-11/0/8.652;No;cr1.mgmt.vncv1
286;MANLAN.inet.0;142.231.0.0/16;142.231.151.194/32;271;ge-11/0/8.652;No;cr1.mgmt.vncv1
287;MANLAN.inet.0;142.231.0.0/16;142.231.151.195/32;271;ge-11/0/8.652;No;cr1.mgmt.vncv1
288;MANLAN.inet.0;142.231.0.0/16;142.231.151.196/32;271;ge-11/0/8.652;No;cr1.mgmt.vncv1
289;MANLAN.inet.0;142.231.0.0/16;142.231.151.201/32;271;ge-11/0/8.652;No;cr1.mgmt.vncv1
290;MANLAN.inet.0;142.231.0.0/16;142.231.151.202/32;271;ge-11/0/8.652;No;cr1.mgmt.vncv1
291;MANLAN.inet.0;142.231.0.0/16;142.231.151.208/28;271;ge-11/0/8.652;No;cr1.mgmt.vncv1
292;MANLAN.inet.0;142.231.0.0/16;142.231.151.224/30;271;ge-11/0/8.652;No;cr1.mgmt.vncv1
293;MANLAN.inet.0;142.231.0.0/16;142.231.151.228/30;271;ge-11/0/8.652;No;cr1.mgmt.vncv1
294;MANLAN.inet.0;142.231.0.0/16;142.231.151.240/28;271;ge-11/0/8.652;No;cr1.mgmt.vncv1
295;MANLAN.inet.0;142.231.0.0/16;142.231.152.0/28;271;ge-11/0/8.654;No;cr1.mgmt.vncv1
296;MANLAN.inet.0;142.231.0.0/16;142.231.152.48/28;271;Adjacent Router;No;cr1.mgmt.vncv1
297;MANLAN.inet.0;142.231.0.0/16;142.231.152.128/28;271;ge-11/0/8.654;No;cr1.mgmt.vncv1
298;MANLAN.inet.0;142.231.0.0/16;142.231.152.176/28;271;Adjacent Router;No;cr1.mgmt.vncv1
299;MANLAN.inet.0;142.231.0.0/16;142.231.153.16/28;271;ge-11/0/8.652;No;cr1.mgmt.vncv1
300;MANLAN.inet.0;142.231.0.0/16;142.231.153.64/27;271;Adjacent Router;No;cr1.mgmt.vncv1
301;MANLAN.inet.0;142.231.0.0/16;142.231.153.96/27;271;Adjacent Router;No;cr1.mgmt.vncv1
302;MANLAN.inet.0;142.231.0.0/16;142.231.154.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
303;IX-VANTX1.inet.0;142.231.0.0/16;142.231.1.100/30;271;Adjacent Router;No;cr1.mgmt.vncv1
304;IX-VANTX1.inet.0;142.231.0.0/16;142.231.1.104/30;271;Adjacent Router;No;cr1.mgmt.vncv1
305;IX-VANTX1.inet.0;142.231.0.0/16;142.231.1.108/31;271;Adjacent Router;No;cr1.mgmt.vncv1
306;IX-VANTX1.inet.0;142.231.0.0/16;142.231.1.110/31;271;Adjacent Router;No;cr1.mgmt.vncv1
307;IX-VANTX1.inet.0;142.231.0.0/16;142.231.1.120/31;271;rlt0.50;No;cr1.mgmt.vncv1
308;IX-VANTX1.inet.0;142.231.0.0/16;142.231.1.160/27;271;rlt0.50;No;cr1.mgmt.vncv1
309;IX-VANTX1.inet.0;142.231.0.0/16;142.231.2.0/24;271;rlt0.50;No;cr1.mgmt.vncv1
310;IX-VANTX1.inet.0;142.231.0.0/16;142.231.2.4/30;271;rlt0.50;No;cr1.mgmt.vncv1
311;IX-VANTX1.inet.0;142.231.0.0/16;142.231.2.12/30;271;rlt0.50;No;cr1.mgmt.vncv1
312;IX-VANTX1.inet.0;142.231.0.0/16;142.231.2.24/30;271;rlt0.50;No;cr1.mgmt.vncv1
313;IX-VANTX1.inet.0;142.231.0.0/16;142.231.2.224/27;271;rlt0.50;No;cr1.mgmt.vncv1
314;IX-VANTX1.inet.0;142.231.0.0/16;142.231.7.0/27;271;Adjacent Router;No;cr1.mgmt.vncv1
315;IX-VANTX1.inet.0;142.231.0.0/16;142.231.20.0/24;393249;Adjacent Router;No;cr1.mgmt.vncv1
316;IX-VANTX1.inet.0;142.231.0.0/16;142.231.32.0/20;393249;Adjacent Router;No;cr1.mgmt.vncv1
317;IX-VANTX1.inet.0;142.231.0.0/16;142.231.64.0/19;393249;Adjacent Router;No;cr1.mgmt.vncv1
318;IX-VANTX1.inet.0;142.231.0.0/16;142.231.109.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
319;IX-VANTX1.inet.0;142.231.0.0/16;142.231.112.0/24;271;rlt0.50;No;cr1.mgmt.vncv1
320;IX-VANTX1.inet.0;142.231.0.0/16;142.231.112.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
321;IX-VANTX1.inet.0;142.231.0.0/16;142.231.116.0/24;271;rlt0.50;No;cr1.mgmt.vncv1
322;IX-VANTX1.inet.0;142.231.0.0/16;142.231.117.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
323;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.1.100/30;271;Adjacent Router;No;cr1.mgmt.vncv1
324;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.1.104/30;271;Adjacent Router;No;cr1.mgmt.vncv1
325;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.1.108/31;271;Adjacent Router;No;cr1.mgmt.vncv1
326;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.1.110/31;271;Adjacent Router;No;cr1.mgmt.vncv1
327;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.1.112/29;271;xe-1/2/5.57;No;cr1.mgmt.vncv1
328;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.1.118/32;271;xe-1/2/5.57;Yes;cr1.mgmt.vncv1
329;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.1.120/31;271;rlt0.30;No;cr1.mgmt.vncv1
330;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.1.160/27;271;rlt0.30;No;cr1.mgmt.vncv1
331;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.2.0/24;271;rlt0.30;No;cr1.mgmt.vncv1
332;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.2.4/30;271;rlt0.30;No;cr1.mgmt.vncv1
333;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.2.12/30;271;rlt0.30;No;cr1.mgmt.vncv1
334;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.2.24/30;271;rlt0.30;No;cr1.mgmt.vncv1
335;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.2.224/27;271;rlt0.30;No;cr1.mgmt.vncv1
336;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.3.0/24;271;xe-1/2/5.57;No;cr1.mgmt.vncv1
337;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.6.0/24;271;xe-1/2/5.57;No;cr1.mgmt.vncv1
338;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.7.0/27;271;Adjacent Router;No;cr1.mgmt.vncv1
339;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.20.0/24;393249;Adjacent Router;No;cr1.mgmt.vncv1
340;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.22.0/24;64522;ae14.4081;No;cr1.mgmt.vncv1
341;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.23.0/24;64522;ae14.4081;No;cr1.mgmt.vncv1
342;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.32.0/20;393249;Adjacent Router;No;cr1.mgmt.vncv1
343;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.64.0/19;393249;Adjacent Router;No;cr1.mgmt.vncv1
344;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.109.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
345;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.112.0/24;271;rlt0.30;No;cr1.mgmt.vncv1
346;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.116.0/24;271;rlt0.30;No;cr1.mgmt.vncv1
347;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.117.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
348;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.144.216/30;271;Adjacent Router;No;cr1.mgmt.vncv1
349;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.144.220/30;271;Adjacent Router;No;cr1.mgmt.vncv1
350;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.146.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
351;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.147.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
352;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.148.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
353;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.149.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
354;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.150.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
355;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.151.0/28;271;Adjacent Router;No;cr1.mgmt.vncv1
356;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.151.64/28;271;Adjacent Router;No;cr1.mgmt.vncv1
357;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.151.96/27;271;Adjacent Router;No;cr1.mgmt.vncv1
358;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.152.48/28;271;Adjacent Router;No;cr1.mgmt.vncv1
359;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.152.176/28;271;Adjacent Router;No;cr1.mgmt.vncv1
360;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.153.64/27;271;Adjacent Router;No;cr1.mgmt.vncv1
361;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.153.96/27;271;Adjacent Router;No;cr1.mgmt.vncv1
362;TRANSIT-VANTX1.inet.0;142.231.0.0/16;142.231.154.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
363;TRANSIT-VANTX1.inet.0;192.219.32.0/19;192.219.32.0/19;577;xe-5/1/0:0.0;No;cr1.mgmt.vncv1
364;TRANSIT-VANTX1.inet.0;192.219.32.0/19;192.219.32.0/19;577;Adjacent Router;No;cr1.mgmt.vncv1
365;TRANSIT-VANTX1.inet.0;192.219.32.0/19;192.219.32.0/19;577;Adjacent Router;No;cr1.mgmt.vncv1
366;TRANSIT-VANTX1.inet.0;192.219.32.0/19;192.219.32.0/19;577;xe-7/1/0:0.1289;No;cr1.mgmt.vncv1
367;TRANSIT-VANTX1.inet.0;192.219.32.0/19;192.219.32.0/19;577;xe-7/1/0:0.3289;No;cr1.mgmt.vncv1
368;inet.0;206.12.0.0/16;206.12.0.1/32;271;lo0.0;Yes;cr1.mgmt.vncv1
369;inet.0;206.12.0.0/16;206.12.0.2/32;;Adjacent Router;No;cr1.mgmt.vncv1
370;inet.0;206.12.0.0/16;206.12.0.5/32;;Adjacent Router;No;cr1.mgmt.vncv1
371;inet.0;206.12.0.0/16;206.12.0.6/32;;Adjacent Router;No;cr1.mgmt.vncv1
372;inet.0;206.12.0.0/16;206.12.0.7/32;;Adjacent Router;No;cr1.mgmt.vncv1
373;inet.0;206.12.0.0/16;206.12.0.8/32;;Adjacent Router;No;cr1.mgmt.vncv1
374;inet.0;206.12.0.0/16;206.12.0.9/32;;Adjacent Router;No;cr1.mgmt.vncv1
375;inet.0;206.12.0.0/16;206.12.0.36/30;;Adjacent Router;No;cr1.mgmt.vncv1
376;inet.0;206.12.0.0/16;206.12.0.37/32;;Adjacent Router;Yes;cr1.mgmt.vncv1
377;inet.0;206.12.0.0/16;206.12.0.40/30;;Adjacent Router;No;cr1.mgmt.vncv1
378;inet.0;206.12.0.0/16;206.12.0.41/32;;Adjacent Router;Yes;cr1.mgmt.vncv1
379;inet.0;206.12.0.0/16;206.12.0.44/30;;Adjacent Router;No;cr1.mgmt.vncv1
380;inet.0;206.12.0.0/16;206.12.0.48/30;;Adjacent Router;No;cr1.mgmt.vncv1
381;inet.0;206.12.0.0/16;206.12.0.52/30;;Adjacent Router;No;cr1.mgmt.vncv1
382;inet.0;206.12.0.0/16;206.12.0.104/30;;Adjacent Router;No;cr1.mgmt.vncv1
383;inet.0;206.12.0.0/16;206.12.0.105/32;;Adjacent Router;Yes;cr1.mgmt.vncv1
384;inet.0;206.12.0.0/16;206.12.0.116/30;;Adjacent Router;No;cr1.mgmt.vncv1
385;inet.0;206.12.0.0/16;206.12.0.117/32;;Adjacent Router;Yes;cr1.mgmt.vncv1
386;inet.0;206.12.0.0/16;206.12.0.120/31;;Adjacent Router;No;cr1.mgmt.vncv1
387;inet.0;206.12.0.0/16;206.12.0.120/32;;Adjacent Router;Yes;cr1.mgmt.vncv1
388;inet.0;206.12.0.0/16;206.12.0.122/31;;Adjacent Router;No;cr1.mgmt.vncv1
389;inet.0;206.12.0.0/16;206.12.0.122/31;;Adjacent Router;No;cr1.mgmt.vncv1
390;inet.0;206.12.0.0/16;206.12.0.124/31;;Adjacent Router;No;cr1.mgmt.vncv1
391;inet.0;206.12.0.0/16;206.12.0.124/32;;Adjacent Router;Yes;cr1.mgmt.vncv1
392;inet.0;206.12.0.0/16;206.12.0.128/31;;Adjacent Router;No;cr1.mgmt.vncv1
393;inet.0;206.12.0.0/16;206.12.0.130/31;;Adjacent Router;No;cr1.mgmt.vncv1
394;inet.0;206.12.0.0/16;206.12.0.132/31;;Adjacent Router;No;cr1.mgmt.vncv1
395;inet.0;206.12.0.0/16;206.12.0.132/31;;Adjacent Router;No;cr1.mgmt.vncv1
396;inet.0;206.12.0.0/16;206.12.0.134/31;;Adjacent Router;No;cr1.mgmt.vncv1
397;inet.0;206.12.0.0/16;206.12.1.0/24;36391;xe-1/2/1.901;No;cr1.mgmt.vncv1
398;inet.0;206.12.0.0/16;206.12.6.0/23;11105;Adjacent Router;No;cr1.mgmt.vncv1
399;inet.0;206.12.0.0/16;206.12.9.0/24;36391;et-5/0/2.912;No;cr1.mgmt.vncv1
400;inet.0;206.12.0.0/16;206.12.10.0/24;11105;Adjacent Router;No;cr1.mgmt.vncv1
401;inet.0;206.12.0.0/16;206.12.12.0/24;393249;Adjacent Router;No;cr1.mgmt.vncv1
402;inet.0;206.12.0.0/16;206.12.13.0/24;393249;Adjacent Router;No;cr1.mgmt.vncv1
403;inet.0;206.12.0.0/16;206.12.14.0/24;393249;Adjacent Router;No;cr1.mgmt.vncv1
404;inet.0;206.12.0.0/16;206.12.15.0/24;393249;Adjacent Router;No;cr1.mgmt.vncv1
405;inet.0;206.12.0.0/16;206.12.16.0/24;11105;Adjacent Router;No;cr1.mgmt.vncv1
406;inet.0;206.12.0.0/16;206.12.17.0/24;11105;Adjacent Router;No;cr1.mgmt.vncv1
407;inet.0;206.12.0.0/16;206.12.18.0/24;393249;Adjacent Router;No;cr1.mgmt.vncv1
408;inet.0;206.12.0.0/16;206.12.28.0/24;393249;Adjacent Router;No;cr1.mgmt.vncv1
409;inet.0;206.12.0.0/16;206.12.40.0/21;393249;Adjacent Router;No;cr1.mgmt.vncv1
410;inet.0;206.12.0.0/16;206.12.48.0/24;16462;Adjacent Router;No;cr1.mgmt.vncv1
411;inet.0;206.12.0.0/16;206.12.48.0/24;16462;et-7/1/2.2987;No;cr1.mgmt.vncv1
412;inet.0;206.12.0.0/16;206.12.50.0/24;16462;Adjacent Router;No;cr1.mgmt.vncv1
413;inet.0;206.12.0.0/16;206.12.50.0/24;16462;Adjacent Router;No;cr1.mgmt.vncv1
414;inet.0;206.12.0.0/16;206.12.52.0/22;393249;Adjacent Router;No;cr1.mgmt.vncv1
415;inet.0;206.12.0.0/16;206.12.56.0/23;16462;Adjacent Router;No;cr1.mgmt.vncv1
416;inet.0;206.12.0.0/16;206.12.56.0/23;16462;et-7/1/2.2987;No;cr1.mgmt.vncv1
417;inet.0;206.12.0.0/16;206.12.58.0/24;16462;Adjacent Router;No;cr1.mgmt.vncv1
418;inet.0;206.12.0.0/16;206.12.58.0/24;16462;et-7/1/2.2987;No;cr1.mgmt.vncv1
419;inet.0;206.12.0.0/16;206.12.59.0/24;16462;Adjacent Router;No;cr1.mgmt.vncv1
420;inet.0;206.12.0.0/16;206.12.59.0/24;16462;et-7/1/2.2987;No;cr1.mgmt.vncv1
421;inet.0;206.12.0.0/16;206.12.60.0/22;16462;Adjacent Router;No;cr1.mgmt.vncv1
422;inet.0;206.12.0.0/16;206.12.60.0/22;16462;Adjacent Router;No;cr1.mgmt.vncv1
423;inet.0;206.12.0.0/16;206.12.64.0/20;393249;Adjacent Router;No;cr1.mgmt.vncv1
424;inet.0;206.12.0.0/16;206.12.76.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
425;inet.0;206.12.0.0/16;206.12.77.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
426;inet.0;206.12.0.0/16;206.12.88.0/21;16462;Adjacent Router;No;cr1.mgmt.vncv1
427;inet.0;206.12.0.0/16;206.12.88.0/21;16462;et-7/1/2.2987;No;cr1.mgmt.vncv1
428;inet.0;206.12.0.0/16;206.12.96.0/21;16462;Adjacent Router;No;cr1.mgmt.vncv1
429;inet.0;206.12.0.0/16;206.12.96.0/21;16462;et-7/1/2.2987;No;cr1.mgmt.vncv1
430;inet.0;206.12.0.0/16;206.12.104.0/22;40598;Adjacent Router;No;cr1.mgmt.vncv1
431;inet.0;206.12.0.0/16;206.12.116.0/24;393249;Adjacent Router;No;cr1.mgmt.vncv1
432;inet.0;206.12.0.0/16;206.12.119.0/24;393249;Adjacent Router;No;cr1.mgmt.vncv1
433;inet.0;206.12.0.0/16;206.12.120.0/21;11105;et-5/0/2.170;No;cr1.mgmt.vncv1
434;inet.0;206.12.0.0/16;206.12.128.0/24;11105;Adjacent Router;No;cr1.mgmt.vncv1
435;inet.0;206.12.0.0/16;206.12.136.0/21;393249;Adjacent Router;No;cr1.mgmt.vncv1
436;inet.0;206.12.0.0/16;206.12.149.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
437;inet.0;206.12.0.0/16;206.12.150.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
438;inet.0;206.12.0.0/16;206.12.152.0/24;271;rlt0.40;No;cr1.mgmt.vncv1
439;inet.0;206.12.0.0/16;206.12.154.0/24;16462;Adjacent Router;No;cr1.mgmt.vncv1
440;inet.0;206.12.0.0/16;206.12.154.0/24;16462;Adjacent Router;No;cr1.mgmt.vncv1
441;inet.0;206.12.0.0/16;206.12.155.0/24;16462;Adjacent Router;No;cr1.mgmt.vncv1
442;inet.0;206.12.0.0/16;206.12.155.0/24;16462;et-7/1/2.2987;No;cr1.mgmt.vncv1
443;inet.0;206.12.0.0/16;206.12.160.0/21;393249;Adjacent Router;No;cr1.mgmt.vncv1
444;inet.0;206.12.0.0/16;206.12.172.0/23;271;Adjacent Router;No;cr1.mgmt.vncv1
445;inet.0;206.12.0.0/16;206.12.174.0/24;271;Adjacent Router;No;cr1.mgmt.vncv1
446;inet.0;206.12.0.0/16;206.12.176.0/21;393249;Adjacent Router;No;cr1.mgmt.vncv1
447;inet.0;206.12.0.0/16;206.12.200.0/22;393249;Adjacent Router;No;cr1.mgmt.vncv1
448;inet.0;206.12.0.0/16;206.12.208.0/22;393249;Adjacent Router;No;cr1.mgmt.vncv1
449;inet.0;206.12.0.0/16;206.12.224.0/19;16462;Adjacent Router;No;cr1.mgmt.vncv1
450;inet.0;206.12.0.0/16;206.12.224.0/19;16462;Adjacent Router;No;cr1.mgmt.vncv1
451;inet.2;206.12.0.0/16;206.12.0.1/32;271;lo0.0;Yes;cr1.mgmt.vncv1
452;inet.2;206.12.0.0/16;206.12.0.2/32;;Adjacent Router;No;cr1.mgmt.vncv1
453;inet.2;206.12.0.0/16;206.12.0.5/32;;Adjacent Router;No;cr1.mgmt.vncv1
454;inet.2;206.12.0.0/16;206.12.0.6/32;;Adjacent Router;No;cr1.mgmt.vncv1
455;inet.2;206.12.0.0/16;206.12.0.7/32;;Adjacent Router;No;cr1.mgmt.vncv1
456;inet.2;206.12.0.0/16;206.12.0.8/32;;Adjacent Router;No;cr1.mgmt.vncv1
457;inet.2;206.12.0.0/16;206.12.0.9/32;;Adjacent Router;No;cr1.mgmt.vncv1
458;inet.2;206.12.0.0/16;206.12.0.36/30;;Adjacent Router;No;cr1.mgmt.vncv1
459;inet.2;206.12.0.0/16;206.12.0.37/32;;Adjacent Router;Yes;cr1.mgmt.vncv1
460;inet.2;206.12.0.0/16;206.12.0.40/30;;Adjacent Router;No;cr1.mgmt.vncv1
461;inet.2;206.12.0.0/16;206.12.0.41/32;;Adjacent Router;Yes;cr1.mgmt.vncv1
462;inet.2;206.12.0.0/16;206.12.0.44/30;;Adjacent Router;No;cr1.mgmt.vncv1
463;inet.2;206.12.0.0/16;206.12.0.48/30;;Adjacent Router;No;cr1.mgmt.vncv1
464;inet.2;206.12.0.0/16;206.12.0.52/30;;Adjacent Router;No;cr1.mgmt.vncv1
465;inet.2;206.12.0.0/16;206.12.0.104/30;;Adjacent Router;No;cr1.mgmt.vncv1
466;inet.2;206.12.0.0/16;206.12.0.105/32;;Adjacent Router;Yes;cr1.mgmt.vncv1
467;inet.2;206.12.0.0/16;206.12.0.116/30;;Adjacent Router;No;cr1.mgmt.vncv1
468;inet.2;206.12.0.0/16;206.12.0.117/32;;Adjacent Router;Yes;cr1.mgmt.vncv1
469;inet.2;206.12.0.0/16;206.12.0.120/31;;Adjacent Router;No;cr1.mgmt.vncv1
470;inet.2;206.12.0.0/16;206.12.0.120/32;;Adjacent Router;Yes;cr1.mgmt.vncv1
